NEE,PAR,Fdif,PARdif,PARdir,Ta,Ts,Vpd,RH,Ustar,VWC_5,VWC_25,VWC_50,VWC_100,VWC_150,VWC_200
-32.6345,1566.822607,0.682040103,935.5268246,436.1327313,31.1355,24.7185,17.34675439,52.66833333,0.107705,0.098,0.038333333,0.035,0.038,0.063,0.164333333
-32.7475,954.9753071,0.909760524,734.1828131,72.82385893,26.75,25.847,9.122151926,68.67666667,0.431445,0.0865,0.038333333,0.035,0.0405,0.064,0.164
-35.809,1228.867097,0.811723841,982.3006262,227.8407744,29.3645,34.217,22.74321,38.705,0.44396,0.041333333,0.038333333,0.034,0.036333333,0.067,0.193
-0.14906,87.42013245,0.986186616,29.79813549,0.417378487,26.21333333,24.553,4.592727719,83.755,0.030180729,0.082,0.0385,0.043166667,0.05,0.056,0.164666667
-25.989,1038.403716,0.358876104,355.3146747,634.7614842,33.135,30.318,24.66167527,39.23666667,0.445981008,0.038,0.0385,0.0435,0.045333333,0.054,0.163
-25.084,1040.267918,0.322323166,295.9832794,622.2978464,30.16333333,27.3,20.84142978,40.16,0.451846652,0.058166667,0.0385,0.044,0.048833333,0.057,0.181333333
-3.02054,368.08355,0.500064959,184.0656854,184.0178646,20.935,20.9665,9.304625531,56.23710039,0.294598576,0.049,0.038666667,0.047,0.1005,0.218166667,0.398333333
-15.821,1582.109,0.274128923,433.7018356,1148.407164,29.495,33.7485,23.67252316,29.6711276,0.316997908,0.051166667,0.038666667,0.049,0.094166667,0.222666667,0.401833333
-37.789,1528.508908,0.584792751,842.6573454,598.2930494,28.0035,25.1485,13.35551149,57.105,0.236525,0.0435,0.038833333,0.035,0.036,0.066,0.177
-10.7776,298.9111111,0.971482875,276.3099598,8.110864331,28.42666667,26.885,9.742650424,69.345,0.251668299,0.038,0.038833333,0.043,0.048,0.054,0.162
-11.3745,229.0609787,0.899454919,142.716181,15.95345108,26.64333333,24.702,7.233583788,75.00833333,0.097261209,0.082666667,0.039,0.044,0.05,0.056,0.165
-14.1149353,1629.609,0.28052843,457.1516547,1172.457345,27.45,32.8885,20.13968029,33.33379595,0.120390681,0.056,0.039,0.05,0.0965,0.218166667,0.399666667
-10.772,260.0095659,0.990675727,261.0629734,2.457133329,27.66166667,25.7215,9.185768125,69.92833333,0.120981987,0.039,0.039,0.043,0.049,0.055,0.162
-8.4529,333.0437454,0.43845466,111.7478889,143.1197159,30.62666667,29.715,12.55065325,64.82833333,0.122630116,0.04,0.039,0.056,0.118,0.121,0.402833333
-11.2545,282.6823032,0.986415189,259.7434427,3.577160709,27.255,25.3865,9.532993001,68.11666667,0.136811422,0.039,0.039,0.043,0.049,0.055,0.162
-2.957825,129.1218322,0.983153207,165.7735062,2.840607084,25.81666667,24.5365,7.0241162,74.64333333,0.138662707,0.039,0.039,0.043,0.050166667,0.055,0.162
-12.2445,391.4714128,0.754319863,263.5090722,85.82426116,25.96666667,24.5365,6.781073605,75.74666667,0.142895474,0.083666667,0.039,0.044,0.05,0.056,0.165
-25.903,1416.759955,0.718631936,965.2920931,377.9436359,30.907,25.01,16.61251279,54.125,0.145255,0.100166667,0.039,0.035,0.038,0.063,0.165
-10.08875,241.5301987,0.975476603,271.1765739,6.817355464,26.33166667,24.8715,8.266292674,71.00666667,0.159420661,0.039,0.039,0.043,0.05,0.055,0.162
-36.389,1008.090949,0.3279061,355.3119677,728.2664355,32.625,29.865,21.78614618,44.91333333,0.198834417,0.038,0.039,0.043666667,0.046,0.054,0.163
-9.21135,349.1099338,0.526019643,240.7623838,216.9436868,25.17833333,24.8365,5.521486594,79.46666667,0.199580207,0.04,0.039,0.044,0.051,0.055,0.165
-9.90755,209.4792274,0.990849137,277.8562591,2.566106618,27.84666667,25.9985,9.073955862,70.57833333,0.20470251,0.038833333,0.039,0.043166667,0.049,0.055,0.162
-5.04695,178.6082009,0.615131864,58.11506561,36.36071916,28.43666667,28.69,6.903662139,78.30666667,0.213627218,0.038,0.039,0.044,0.049,0.053,0.167666667
-6.5889,248.6210559,0.978929474,241.6366463,5.200998983,22.17333333,22.045,5.356416331,76.44833333,0.215791714,0.054,0.039,0.044,0.054,0.058,0.180666667
-7.9148,300.0888889,0.958341152,307.5981038,13.37121189,25.18666667,24.322,6.404663375,76.08333333,0.235610069,0.084666667,0.039,0.044,0.05,0.056,0.165
-1.712325,151.47405,0.980552407,148.5282443,2.945805715,28.95,28.343,8.24330755,74.79080223,0.235951663,0.078,0.039,0.054666667,0.1135,0.240666667,0.3825
-1.8913,199.96065,0.62068444,124.1124641,75.84818594,27.04,26.185,17.75605883,39.94684035,0.23784566,0.060166667,0.039,0.049,0.102,0.217166667,0.383
-4.19665,146.6599301,0.998743437,162.7717292,0.204790306,22.28333333,22.618,4.090233127,82.11666667,0.238477447,0.088833333,0.039,0.044,0.052,0.057,0.164
-24.1125,1080.911737,0.402315456,417.439823,620.1534809,30.945,28.9215,18.6120051,48.715,0.251842206,0.038,0.039,0.044,0.046666667,0.054166667,0.163
-6.3243,334.6475717,0.986815086,287.1617742,3.836790957,28.17,26.655,11.79136058,62.42833333,0.252033097,0.038,0.039,0.043,0.048,0.0545,0.162
-0.23185,244.4827256,0.994049118,142.457723,0.852824224,24.2285,27.725,4.354353697,82.88333333,0.255065,0.090666667,0.039,0.035,0.042333333,0.064,0.164
-7.08265,413.36945,0.822271046,339.9017301,73.46771988,29.72,30.315,10.45545259,69.29278032,0.25899285,0.078666667,0.039,0.054833333,0.113,0.240666667,0.384
-9.64195,910.66885,0.260904211,237.597338,673.071512,28.97,29.122,21.97945067,32.83578129,0.260135516,0.054166667,0.039,0.049,0.098666667,0.215,0.3945
-13.53,614.1579838,0.283998201,114.2242436,287.9763451,30.98833333,32.4465,18.64909956,48.69833333,0.260494093,0.038666667,0.039,0.056,0.116666667,0.1215,0.404833333
-26.039,1321.17815,0.6311616,769.9061576,449.9179849,26.765,25.883,10.66074942,63.41666667,0.26707,0.0455,0.039,0.035,0.038833333,0.066166667,0.177166667
-23.5695,823.3139809,0.385256115,305.9742481,488.2357224,31.07166667,33.86,19.85892442,45.60166667,0.26853227,0.038,0.039,0.056,0.116,0.122,0.407166667
-22.167,672.5794334,0.327366131,318.3970575,654.2052604,29.75833333,27.38,15.54461856,54.44333333,0.270841521,0.038666667,0.039,0.044,0.047833333,0.054833333,0.1635
-14.65015,714.4274,0.693197061,495.238974,219.188426,30.2,31.86,12.58325222,63.95163917,0.28799433,0.079,0.039,0.055,0.112666667,0.241,0.385833333
-13.86540835,1485.9485,0.280851688,417.3311451,1068.617355,28.065,29.9385,21.82705237,30.07580518,0.290790558,0.055333333,0.039,0.049,0.097833333,0.216666667,0.398166667
-4.518695,387.5930096,0.983697878,359.8629953,5.963752332,28.155,26.29,11.52501943,63.24666667,0.295832784,0.038,0.039,0.043166667,0.048333333,0.055,0.162
-14.4657,1418.635798,0.394185144,548.4629007,842.9210949,36.63,31.4,37.43770708,22.64833333,0.297872794,0.037833333,0.039,0.044,0.044333333,0.054,0.168
-20.3405,1113.609566,0.386849173,379.6276608,601.7048264,29.82166667,26.8085,20.24156272,40.84,0.298315377,0.077666667,0.039,0.045,0.050833333,0.057,0.1835
-26.8925,1460.852967,0.493471679,766.6371077,786.9213629,29.2155,33.755,21.420653,38.86666667,0.301295,0.041333333,0.039,0.034,0.037333333,0.0675,0.193
-24.5005,969.9944077,0.34017839,252.5410271,489.8371922,31.63333333,34.1665,23.38731055,37.73666667,0.30317439,0.038,0.039,0.056,0.116,0.122333333,0.4095
-35.903,860.1630611,0.301886718,334.2440314,772.9395963,26.59,24.5235,12.57073273,56.475,0.308189561,0.051666667,0.039,0.044,0.050166667,0.058,0.18
-11.09605,718.3173077,0.641977435,346.2289468,193.087434,24.7355,29.375,13.59043351,48.02,0.314035,0.0455,0.039,0.034333333,0.0435,0.066,0.172333333
-4.388915,174.2850478,0.55014006,59.06758695,48.30068383,29.33333333,25.725,14.02028025,57.975,0.316212853,0.072166667,0.039,0.044,0.051833333,0.057,0.182
-10.20885,303.7839616,0.995860572,393.4491968,1.63542426,26.0745,23.12,11.1823126,60.17666667,0.31938,0.046,0.039,0.035,0.0405,0.066,0.177
-15.618,395.3347682,0.977095174,305.9831774,7.172782872,24.755,24.2,6.197365823,76.30666667,0.320386193,0.0855,0.039,0.044,0.05,0.056,0.165
-22.019,1314.105592,0.392462547,479.4763018,742.2359498,37.17666667,34.1115,38.83890163,21.91333333,0.321519296,0.036666667,0.039,0.044,0.049166667,0.0535,0.167666667
0.63355,33.95648565,0.995621654,18.53886275,0.081526504,25.325,24.623,6.049827043,77.57333333,0.322251001,0.091,0.039,0.043666667,0.050166667,0.055,0.163
-25.1255,917.9697204,0.283633626,339.931102,858.5555058,29.38833333,26.577,17.04534366,49.18166667,0.324197607,0.059833333,0.039,0.044666667,0.0495,0.057,0.182
-15.454,1152.558,0.444216909,511.9857524,640.5722476,30.28,33.675,14.05962689,59.87296332,0.325754838,0.0795,0.039,0.055,0.112,0.242,0.387833333
-30.914,1313.731751,0.388643626,481.4572998,757.3570489,29.39166667,27.168,20.51163771,38.69166667,0.327192727,0.08,0.039,0.045,0.050333333,0.0575,0.184166667
-17.602,859.9997425,0.402545135,283.9279838,421.4040618,29.93333333,26.61,19.93507974,42.07333333,0.339235176,0.075166667,0.039,0.044666667,0.050666667,0.057,0.183
-23.317,1156.023767,0.371668718,414.6861862,701.0552413,27.65666667,26.545,15.22135409,50.175,0.346758784,0.050666667,0.039,0.044,0.047666667,0.0575,0.18
-15.253,1585.5455,0.285780188,453.117491,1132.428009,26.265,34.0585,16.20373418,42.89802058,0.346908566,0.053,0.039,0.049,0.097,0.226833333,0.403
-17.08545,431.8763797,0.951376591,511.7520489,26.15486799,22.85,23.0765,3.761308235,84.06666667,0.350173633,0.087833333,0.039,0.044,0.051,0.057,0.165
-12.669,1076.893962,0.520761053,469.1543787,431.7470548,26.507,27.678,17.46323086,39.31666667,0.359175,0.044833333,0.039,0.035,0.042,0.066,0.172
-9.8552,534.3923473,0.324699713,106.2898943,221.0583912,29.905,26.395,17.59475235,48.8,0.362359299,0.073333333,0.039,0.044,0.050833333,0.057,0.182
-5.66075,226.2717623,0.988237148,304.3254846,3.622344676,22.09,22.7685,3.499433814,84.53333333,0.364669924,0.088,0.039,0.044,0.051666667,0.057,0.164333333
-7.15925,281.4587564,0.979069212,296.8407092,6.345935344,27.945,26.7265,11.45746476,63.05166667,0.365816404,0.038,0.039,0.043,0.048,0.054,0.162
-12.1815,750.80095,0.984658385,739.2824511,11.5184989,22.99,20.7485,11.65978855,51.03081464,0.372344946,0.0485,0.039,0.047,0.099333333,0.218333333,0.399333333
-11.1045,1238.746,0.20025585,248.0661332,990.6798668,28.635,29.825,21.80585438,32.19135673,0.374292013,0.055,0.039,0.049,0.098,0.216,0.396333333
-10.63535,520.7624738,0.974958169,364.9657496,9.374156697,24.9285,26.8915,5.65979685,78.58666667,0.380035,0.089666667,0.039,0.035,0.041833333,0.064,0.164
-12.77445,442.5058131,0.479053213,144.7512176,157.4098236,28.71333333,29.4515,8.159856095,74.71666667,0.395124964,0.038,0.039,0.044,0.0485,0.053,0.168
-15.6905,514.4025386,0.951594457,463.2486453,23.56445257,24.03333333,23.73,5.39186172,78.585,0.397591497,0.086666667,0.039,0.044,0.050333333,0.057,0.165
-10.38975,915.8344,0.341290477,312.5655588,603.2688412,27.725,30.4685,19.34601628,36.88474854,0.397667227,0.060833333,0.039,0.049,0.1005,0.217333333,0.384333333
-5.874,545.78015,0.441915799,241.1888713,304.5912787,27.63,28.492,19.45074887,36.22900604,0.415937558,0.060166667,0.039,0.049,0.101166667,0.217,0.383833333
-15.479,1641.965,0.282798653,464.3454899,1177.61951,28.15,38.455,19.76416482,36.99470573,0.419840417,0.052,0.039,0.049,0.091166667,0.225,0.4025
-30.614,689.7257245,0.950757884,842.7913065,43.65025829,26.433,23.215,12.42273729,56.59333333,0.438775,0.0455,0.039,0.035,0.039,0.066,0.177
-7.34395,398.54345,0.366417551,146.0333151,252.5101349,19.985,21.1315,8.208457054,59.28489873,0.451817776,0.051166667,0.039,0.048,0.102333333,0.223,0.399833333
6.1065,154.4150809,0.998409801,145.7266457,0.232103429,22.15333333,23.145,1.234019688,94.56666667,0.466061138,0.088833333,0.039,0.043166667,0.052,0.056,0.163
-5.616235,778.6879,0.987025126,768.5845225,10.1033775,21.765,23.097,10.37721736,53.39936505,0.469781684,0.051,0.039,0.048,0.101333333,0.223,0.400833333
-24.432,801.0757542,0.895331837,581.7940724,68.01424256,29.11166667,26.4285,18.1729923,44.87833333,0.470094685,0.061333333,0.039,0.0445,0.049166667,0.057833333,0.182833333
-32.6865,1215.792756,0.703647445,892.5267442,375.9021416,29.915,24.3335,22.05104242,35.86333333,0.48565,0.047833333,0.039,0.035,0.036,0.066,0.18
-7.2381,219.4913687,0.978833786,116.9938982,2.529865618,25.46666667,24.8215,7.110181573,73.84333333,0.486330477,0.091833333,0.039,0.043666667,0.05,0.055,0.163
-26.5775,1163.198973,0.674663622,818.2146619,394.5595782,30.1745,24.122,22.97076568,34.08166667,0.49471,0.047,0.039,0.035,0.0365,0.065,0.18
-28.3785,701.4523193,0.939730134,590.0432573,37.84259631,25.7965,26.255,7.354569853,73.435,0.50193,0.0885,0.039,0.035,0.041,0.064,0.164
-1.35635,120.8802853,0.995979064,176.5995835,0.712962487,24.848,22.6215,8.178366313,68.91166667,0.506905,0.047,0.039,0.035,0.042666667,0.066,0.176
-12.45085,1403.3635,0.943451842,1324.005879,79.35762079,25.635,29.785,15.40420715,43.8014829,0.543440848,0.05,0.039,0.048,0.096333333,0.221666667,0.402666667
-16.157,1380.993837,0.454239621,561.3536501,674.4558747,28.271,26.41,21.70036207,31.24166667,0.55484,0.0435,0.039,0.035,0.038166667,0.066,0.172
-12.4555,386.4605974,0.997480757,285.2022838,0.72030843,24.633,22.89,7.721643205,70.26666667,0.562745,0.047,0.039,0.035,0.042,0.066,0.177
-8.15425,280.4379728,0.879225264,239.1377009,32.8491387,25.26833333,24.8215,6.973845654,74.075,0.567349212,0.0925,0.039,0.043166667,0.05,0.055166667,0.163
-10.1187,400.2219279,0.855358925,425.522435,71.95578425,24.61166667,24.36,6.405105096,75.335,0.590517981,0.094,0.039,0.044,0.050166667,0.056,0.163
-19.229,411.0479029,0.971832361,264.7904831,7.674700907,25.26666667,24.81,7.195005086,73.245,0.594474464,0.093,0.039,0.043666667,0.05,0.056,0.163
-6.50505,288.5937588,0.980777446,396.430062,7.769752615,25.272,22.698,9.134023173,66.04666667,0.60371,0.047,0.039,0.035,0.042,0.066,0.1765
-12.0275,1580.1435,0.277462037,438.4298341,1141.713666,27.13,30.33,17.46375153,41.24189359,0.610925125,0.049,0.039,0.048,0.094666667,0.2205,0.403
-14.1055,314.1982046,0.958579529,506.1420884,21.87053115,22.54833333,23.31,2.634244967,88.7,0.628661143,0.094833333,0.039,0.044,0.051,0.056,0.163
-21.4375,670.5629875,0.932544054,525.1569001,37.98743401,23.82,24.035,5.445310891,78.13,0.718648455,0.095,0.039,0.044,0.050333333,0.056,0.163
-18.245,322.6133885,0.987628484,273.2451487,3.422802027,24.21,24.34,6.018631825,76.30833333,0.736279642,0.094,0.039,0.044,0.050333333,0.056,0.163
-14.1285,1253.5005,0.283559264,355.4416793,898.0588207,27.61,31.6235,19.13568919,37.1921616,0.804873947,0.061,0.039,0.0495,0.1,0.218333333,0.385166667
-13.845,1446.906291,0.375638263,537.2396542,892.9651655,35.62833333,31.1735,35.13106575,23.7,0.346073227,0.038,0.039166667,0.044,0.045,0.054166667,0.168
-26.2555,1087.187907,0.824957236,653.4096625,138.6431054,25.188,26.5565,8.01012049,70.185,0.348235,0.0465,0.039166667,0.035,0.040833333,0.067,0.178
-22.5875,502.2294334,0.249774152,103.4065818,310.5937493,27.885,26.4035,11.95351801,61.395,0.435562392,0.039,0.039166667,0.044,0.048833333,0.055,0.164
-17.628,1466.41,0.361604601,530.2606029,936.1493971,29.72,33.82,14.26865362,58.07803319,0.371358408,0.080833333,0.039333333,0.055,0.112,0.2435,0.390166667
-3.3842112,274.2326,0.990477624,271.621254,2.611345964,25.815,30.1485,17.60399822,36.42654799,0.140113948,0.075,0.0395,0.054,0.112,0.242,0.387
-17.7595,1327.046689,0.408943175,528.2108959,763.4377428,30.44833333,34.81,22.5472052,36.23,0.156350238,0.038,0.0395,0.057,0.1155,0.123166667,0.4115
-15.74005,449.021976,0.991251847,247.3946941,2.183346898,23.3655,27.445,4.968534882,79.545,0.18114,0.047333333,0.0395,0.035,0.042833333,0.067,0.177666667
-23.337,662.6772372,0.982558949,674.1259113,11.96616712,25.726,23.3085,11.99712997,56.47166667,0.386675,0.046666667,0.0395,0.035,0.04,0.066,0.177
-16.629,572.5843267,0.361941519,224.8094678,396.3115035,26.39833333,25.3165,9.13011996,68.07666667,0.447557511,0.04,0.0395,0.044,0.05,0.055,0.164333333
-19.132,1263.1266,0.371281144,486.558721,823.9272245,28.65,33.26,17.60446922,45.315,0.744444384,0.0375,0.0395,0.055,0.1135,0.122166667,0.404
-32.593,1255.617748,0.705634024,903.246099,376.8028624,30.0745,25.437,14.23575418,58.94666667,0.171185,0.1025,0.039666667,0.035,0.038166667,0.063333333,0.165
-29.9555,1220.71078,0.467552644,493.0258686,561.456177,28.23666667,25.7085,15.88370963,49.60333333,0.18096053,0.063,0.039666667,0.045,0.049666667,0.058,0.183
-14.4705,946.7749547,0.369101732,406.2376193,694.3739022,30.665,21.2085,25.85110057,27.69833333,0.267785,0.0555,0.039666667,0.035,0.0385,0.065,0.182166667
-33.702,1277.783686,0.646796884,877.4247799,479.1444947,29.65,24.6115,21.80696434,35.695,0.575785,0.048833333,0.039666667,0.035,0.035833333,0.066166667,0.181
-4.7119536,181.05235,0.991310167,179.4790353,1.573314692,25.96,28.007,3.984851757,85.69053529,0.139147861,0.074666667,0.039833333,0.054,0.112,0.241666667,0.387
-9.0835941,162.39875,0.974490912,158.2561061,4.14264393,31.345,28.5915,12.43499977,66.41467337,0.063086368,0.048,0.04,0.056,0.118,0.244,0.373166667
-6.9527,179.6606703,0.988721962,191.5055124,2.184442696,22.9775,28.687,4.268895079,82.03333333,0.07675,0.048,0.04,0.035,0.0435,0.067,0.177166667
-5.6742977,425.34695,0.99277709,422.2747072,3.072242763,26.385,29.325,4.727625905,83.43426409,0.088713999,0.076,0.04,0.055,0.113,0.244,0.388
-13.908925,320.2087,0.963483649,308.5158466,11.69285338,31.845,30.807,15.37804624,59.54919745,0.096167176,0.048,0.04,0.056,0.1175,0.244833333,0.374333333
-26.197,633.6200515,0.531706679,345.9133024,304.658368,24.4,22.16,8.457620165,67.07333333,0.099527923,0.068166667,0.04,0.045,0.053666667,0.059,0.183
-15.92608,253.2421,0.629440618,159.4008638,93.84123618,26.405,29.285,9.688843704,66.1067485,0.114124404,0.085,0.04,0.056,0.118,0.248,0.38
-12.35545,323.0559093,0.98053365,231.0183304,4.586363339,23.5765,24.437,8.282459064,66.27166667,0.116865,0.0485,0.04,0.034,0.042833333,0.066166667,0.178
-27.447,708.9557027,0.35773359,381.1331437,684.2774155,26.73666667,23.667,11.10885938,61.84666667,0.133705053,0.065166667,0.04,0.045,0.051833333,0.058833333,0.183
-10.08019,406.4201,0.975231417,396.3536499,10.06645008,29.365,28.797,7.654578508,77.08713311,0.137460886,0.068166667,0.04,0.05,0.101,0.224,0.383666667
-8.82799215,284.49025,0.996181659,283.4039691,1.086280853,26.425,32.525,18.32902793,35.733679,0.14101538,0.075,0.04,0.0545,0.112,0.242,0.3875
-13.5494375,471.7123,0.713053048,336.3558934,135.3564066,26.915,31.627,10.56616056,64.01791354,0.148669139,0.085,0.04,0.056,0.1175,0.248,0.38
-7.9628278,439.3852,0.987441386,433.8671309,5.518069139,25.515,26.418,4.392936867,83.89213202,0.151979137,0.077,0.04,0.055,0.113333333,0.244166667,0.388
0.58949,169.728085,0.837855377,142.2075886,27.52049637,29.08,25.6465,6.00813412,81.75983689,0.161284795,0.068,0.04,0.05,0.101333333,0.223333333,0.381333333
-15.7175,383.1047829,0.431974449,236.9732682,311.6084095,22.425,21.57,4.851109767,78.99333333,0.162438,0.069666667,0.04,0.045,0.0545,0.059,0.183
-5.14265,308.0949617,0.98003841,564.1663679,11.49103717,28.5585,24.065,10.24046665,68.07833333,0.16248,0.111,0.04,0.035,0.040666667,0.063,0.165
-7.5715,348.3251067,0.566757956,246.7648083,188.6323588,26.79166667,24.5715,5.124191562,82.45833333,0.165219887,0.04,0.04,0.044,0.050833333,0.055666667,0.169
-10.5678424,493.3441,0.989958267,488.3900701,4.954029933,26.66,33.215,5.174053538,82.14111508,0.165810486,0.0755,0.04,0.055,0.112166667,0.243,0.388
-17.76383335,1062.597,0.831138253,883.1650144,179.4319856,30.655,33.899,14.65104166,59.01409662,0.173334181,0.0705,0.04,0.0505,0.100166667,0.226166667,0.388166667
-3.5102152,194.26385,0.987121737,191.762069,2.501780952,29.18,27.3615,7.967754418,75.91942511,0.177382623,0.068,0.04,0.05,0.101,0.224,0.382333333
-10.0491,1062.1555,0.523148685,555.6652528,506.4902472,32.785,36.01,21.12965113,47.00043556,0.186110323,0.048,0.04,0.056,0.116,0.2465,0.377833333
-22.4355,633.7034216,0.303539228,224.4951003,515.0966215,28.22333333,25.2015,8.820677508,72.12,0.186859069,0.04,0.04,0.044,0.050333333,0.055333333,0.168333333
5.68925,56.5627741,0.989595829,23.12920763,0.243170225,24.04166667,25.242,1.229279783,95.11666667,0.196839465,0.122,0.04,0.043,0.05,0.055,0.164
-25.639,476.6466887,0.302273324,70.54767015,162.8426573,30.65833333,26.7665,14.59958949,59.26833333,0.20674898,0.039,0.04,0.044,0.048,0.055,0.168
-5.449094,363.05835,0.994892271,361.2039463,1.854403698,26.81,33.6835,4.397407555,84.94430519,0.207152446,0.075,0.04,0.054666667,0.112,0.242333333,0.388
-5.40125,236.1119885,0.687836243,256.6595075,116.4809168,30.103,20.8365,22.95700664,33.91666667,0.21339,0.055,0.04,0.034333333,0.040666667,0.065,0.181
-8.1545,566.1386696,0.401953202,313.1114514,465.8634383,30.9945,20.8765,25.81707079,29.005,0.214035,0.055,0.04,0.035,0.039333333,0.065,0.181666667
