,Rn,PAR,fdif,PARdif,PARdir,Ta,Ts,Vpd,RH,Ustar,O3,VWC5,VWC25,VWC50,VWC100,VWC150,VWC200,NEE
278,-79.96040309,-49.89815619,44.38784703,-67.49555285,4.323389542,28.60007019,9.256047356,-45.07706724,98.74767409,47.17585514,83.38682374,-211.1866746,47.82452632,102.3056077,-93.51327135,-136.177983,4.562790897,0.391641922
276,-804.0037543,-48.57134315,-374.7087792,401.9119214,322.9735693,28.45016321,-401.9724703,1281.402154,-733.0616565,994.6126217,-639.2278907,309.0972688,-878.5424154,45.64753407,179.3705654,-548.2975627,-387.254794,0.492438629
40,60.45420913,-48.16272893,18.12491639,47.62794081,-55.39209958,15.21920923,2.216035444,-35.00247093,-28.0757076,-34.46240468,39.05719502,-8.026100386,-23.11415897,10.62134809,43.21201235,0.373712218,-22.60783569,0.218673394
816,-223.3098898,-44.3704883,60.34586655,-160.9515513,84.54603738,132.3966906,57.82868574,295.4945632,-124.7021429,67.67770139,-193.2406361,-67.0685446,-58.57451684,165.6037378,118.3134365,160.0256779,79.16681118,0.53107269
350,-10.21350089,-43.69368248,-30.55631805,-89.62918786,-35.71153792,-38.75583101,58.97538349,61.26379097,43.3463898,-35.51096049,-35.59384992,-38.34191474,96.72204534,67.05116076,19.24133765,-40.63407474,-6.65494608,0.408682342
612,-71.83441756,-43.22955933,57.13512167,1.962051157,-91.96074947,-7.440630842,-5.417331994,83.86624568,4.891439255,-27.89114811,-3.041327869,4.223512825,3.824690685,6.054243237,0.927707172,17.48351533,-23.20357361,0.626337195
231,46.40120403,-38.86877543,-49.55710035,55.07252739,-51.65022306,-63.9861628,-1.429507139,-130.5078334,63.5118041,-39.53121014,69.81289198,22.77548116,90.48941021,-100.1978815,12.67258313,-19.68820614,-46.4620081,0.548428167
726,27.09056745,-38.5970634,-10.66402108,-59.70840321,29.75702413,27.54486701,29.32267304,-43.2559497,-4.821767041,-13.30669403,9.777975386,8.364457184,-24.72228046,46.72151694,16.02147178,8.276582552,-14.91118813,0.621850292
337,-376.3154077,-35.79873602,99.76300112,-254.3912672,39.04780527,188.2548982,50.30001916,374.3613629,-88.36489832,36.6168904,-224.0774193,-140.3279221,-125.1021238,238.8845727,82.03486677,162.2489796,98.22127108,0.297375884
249,-65.35252147,-33.9400949,-74.68647961,23.69154204,2.496110316,16.1780632,-41.4113566,114.4955738,-83.43337844,105.0331705,-49.18677938,66.97783124,-89.63225723,18.66371026,33.00208569,-113.1411384,-63.31491314,0.525936827
568,0.662508241,-33.90500111,-2.58131335,-29.80103389,-21.46199643,-7.096412491,24.14238235,9.522847169,16.59612718,-9.190499156,-0.332779221,-0.104858729,38.63360526,14.71755458,14.55471648,-4.096708482,3.161539951,0.275804475
192,-16.78160003,-32.42165372,-33.20635697,-11.26371714,11.61916601,-10.60841971,10.94113602,-125.0247535,60.87137013,2.258105264,44.78318352,-97.19736807,88.42951286,19.13821279,-11.03013626,-65.27180925,7.649494095,0.466126322
1,-81.10326699,-31.71404301,87.18551264,-11.17542837,-54.94320422,74.22102459,3.60273832,171.538733,-78.79992721,-14.29325539,-58.44586508,-13.16097351,-98.20227458,67.94098003,67.68580851,83.08571925,10.83671054,0.47885161
585,-185.2619255,-30.57477346,32.36598545,-198.1212688,-21.46873985,172.5185892,-3.354598852,-26.61849273,39.86802481,-87.75535667,-13.53365161,-119.3619961,-176.5453164,137.7963118,-31.40678414,35.13123842,6.672683351,0.523974554
761,5.11909119,-29.63887493,8.285482976,23.98036786,-29.57002676,-15.85884958,-2.625967201,-17.60522259,-2.210862527,-16.45709598,32.88898246,7.360811647,5.128832802,-16.33502648,26.68255456,12.97739118,-11.99624125,0.632746953
795,-75.28910017,-29.52237429,9.265905502,-15.17386194,11.20386393,-14.36061012,21.72474515,114.2426481,-38.05538241,58.65121872,-47.33986168,18.99718228,33.66848588,12.13379732,43.65185596,43.07083678,21.19370515,0.649645669
562,-20.75941641,-27.78159041,33.22664166,30.12645201,-0.610362573,9.387164476,13.21232353,54.99315694,-36.04650074,-6.239519853,-3.902910622,-33.75463754,-29.58311689,8.704835181,-6.813565661,14.87904746,-4.207038093,0.506788834
470,43.0631172,-27.73881019,-14.19742194,-47.58484164,19.41809572,29.98469221,22.7891961,-80.58700806,9.687522553,-30.12716555,32.61038055,2.601355926,-31.28658572,36.50540037,-2.128004246,-10.92476352,-18.13863267,0.539553338
200,-18.05595184,-27.63298797,-13.82530532,-61.96251169,67.77866811,-44.49427354,-43.16251857,90.89784214,-67.51916834,102.7348308,52.02870125,23.2879053,-75.11327067,-39.05980503,53.67847305,80.04883714,8.321840491,0.551752811
617,-417.7097209,-26.7823329,-246.2552818,137.3537539,125.7335492,31.63073471,-219.1945211,791.7959935,-401.1573172,565.9217178,-350.6690375,169.2406673,-474.7845715,101.3611952,59.96361198,-403.369672,-228.0362114,0.541855126
20,38.79129449,-25.37114132,-16.15764339,-40.54042021,14.91101312,27.88980134,17.37376656,-80.69875659,16.13649986,-34.22135045,36.44222575,3.625156544,-35.71714609,27.96289325,-6.330980294,-10.35534835,-19.49034611,0.651274902
736,-293.6078624,-24.62313767,-22.64610052,-278.1937199,-31.66376833,-57.009,-48.0154384,-38.8753118,156.1767483,58.84898516,-28.05143203,-15.79986986,56.78512465,12.30350356,-91.03147531,18.68793075,65.09439055,0.684498364
120,135.465477,-23.76979203,-67.50895071,-79.19435927,70.93183222,53.08254858,29.81141022,-194.7236675,6.357048089,-137.7271926,85.44913465,-19.87125735,-110.201841,56.73616412,-59.49794235,-59.42360596,-87.63542832,0.334420928
3,9.165954063,-22.66594965,-7.624092044,-24.3392435,-9.9725654,-7.2084474,22.67960325,7.531391567,3.838228236,-14.33398821,-5.245657757,3.171820141,29.20351052,11.7008329,11.45826869,-2.985924646,-0.856179519,0.313927827
637,29.5931412,-22.29049944,1.210867273,30.60305791,-19.39958112,-12.12596168,-16.59206534,24.43059133,-52.73199416,-8.248900736,21.48231092,30.8412864,-45.57716126,-22.79933525,66.57816025,55.17547305,-16.85738037,0.525987179
110,-8.043580709,-22.17715493,22.72000076,-11.28467583,32.88075741,0.17772706,40.39841303,10.35755254,-5.572359835,-24.75931328,20.70926338,16.57512628,28.7630897,-14.00154333,-59.36680696,-13.58888491,-27.66511131,0.386995189
160,33.90005718,-22.12336257,9.046379093,32.4796312,-28.73847019,2.643470784,2.964341696,-13.85661792,-22.47411173,-27.83837777,18.39722165,-6.071712406,-5.353060459,0.410006138,23.57098139,0.491283403,-14.62338726,0.412293271
355,6.017663263,-21.48911158,-5.859728034,-21.20450475,-9.804215223,-9.382292375,21.23172605,-0.142533986,9.148751828,-12.34239945,-0.656863682,-11.47026173,38.91861271,12.77575035,10.92369063,-11.39522722,2.847330204,0.358488992
718,-23.29148546,-21.0268772,-27.44081859,-36.08044004,265.4763403,-161.3370898,-177.4101097,269.3689276,-269.105434,349.0809548,190.5928113,73.92835541,-296.8822265,-182.7225423,214.3939543,295.0054518,54.05409281,0.284457756
326,10.54131465,-20.16557406,-9.548795122,-23.87618444,-50.94203507,-10.46038024,11.24206275,-57.98076291,48.3135772,-48.44234793,33.61278601,-19.89865669,29.48467917,1.876450673,-16.8659011,-38.19615506,-8.721547308,0.311647619
812,-104.2227973,-18.41963755,39.93884823,10.62790292,23.93442869,8.87781854,20.12513545,54.81060655,17.327737,-2.26259966,1.887507272,-29.15275164,-40.26138158,12.89976395,31.44081815,55.49360324,18.1649207,0.428535258
541,28.72039025,-18.2040499,9.313583104,19.89714653,-22.80440589,17.86811035,28.11442899,-52.55306226,10.15352513,-34.67089712,-0.57716007,-10.63715591,43.62369886,7.228572014,-15.34859336,-30.74063964,0.97681468,0.721267292
262,-4.492276953,-17.95667757,21.08164984,-5.596937835,12.86795677,5.317203724,15.99663219,35.1160721,-15.46998211,0.663923393,7.34288367,7.622759339,-14.01148792,14.39541001,-22.69905767,-4.246011256,-9.240256457,0.569721138
404,-4.521033592,-17.02841616,6.224510773,-3.999312334,-2.372149669,5.154021545,4.273846801,-59.5979859,33.25837276,-7.080836265,36.16580392,-50.9906319,36.94410557,11.50986774,-20.67990727,-41.17223395,1.223391899,0.248988652
625,-11.97395833,-16.93033409,3.215562538,-9.163520962,60.93350889,-2.675567787,31.06434118,123.9172639,-66.03386249,59.00277352,-72.72605421,22.22215759,35.587538,25.67052752,63.07535548,54.59550526,23.65056479,0.497754319
60,-41.48960967,-16.23902566,7.866396248,-27.934045,11.85741909,-25.953998,-63.70263314,60.32206542,-31.85266388,127.6164045,-98.19805335,-7.663598511,-40.78340708,-54.36819859,-58.14669658,1.873278994,-42.6572165,0.46106239
125,2.99117845,-15.75162631,-6.722847417,-19.42068756,45.73016131,-29.0824861,-23.50189016,40.19141423,-47.7753587,53.06450638,43.49938538,17.70493295,-37.71193001,-39.8073107,8.220915416,33.35541154,-7.438328495,0.557234661
237,-26.48552093,-15.50864715,14.24561553,4.952335417,-30.39125153,-4.059031305,-8.065863607,70.32289542,-17.02538944,-1.685023983,-15.15688345,9.55971781,-29.80512138,10.64395338,25.71136437,30.40217368,-16.27418797,0.311338317
301,16.14451695,-14.69300762,-16.54433283,7.710197061,0.160753546,-8.416061246,7.596436794,-26.76773634,-0.582402917,-4.254081923,6.920784077,-4.490663612,19.09247972,-2.317862991,5.749479303,-7.533330017,-3.370021266,0.404057188
202,-56.19841956,-13.67413393,18.86871636,-10.65640326,-44.83238717,8.926031403,11.8312499,9.594025262,28.56127462,-21.2876081,-27.917856,-15.51343,35.74566929,19.88233989,-14.4972111,-11.19797681,7.41789796,0.60693043
447,-30.18108725,-12.93604465,11.51465939,2.185222681,61.00344117,-12.28088074,30.22048339,165.1155253,-79.21326076,76.51102078,-90.69603928,25.3297298,47.2847949,21.88852389,73.92181209,67.26801966,32.49359015,0.4888277
145,-10.75716695,-12.34556286,13.06424616,-4.517530565,36.67608283,-2.108883265,11.80192328,38.14888507,-13.76679492,18.19110419,5.617210055,9.16459002,-17.17927374,15.09596688,-18.20382546,-4.815890451,-1.704459686,0.435850626
597,19.38250917,-12.08055008,0.605121291,12.00010461,-16.68952878,2.631016378,1.565425805,3.610768909,-14.93300953,-10.63692875,1.037694738,10.61259753,-11.13015408,0.984020904,17.13293399,9.255097167,-7.183079986,0.324969214
687,16.75803342,-11.99981855,-4.716571436,-1.368269775,-5.742339499,-0.465623829,13.65516548,18.3137013,-17.73796136,-16.99961205,-10.32675239,32.87701113,-0.559917569,-10.5470943,-9.633488683,10.77299852,-17.44150523,0.557702931
531,5.820246307,-11.37752641,3.413289291,0.440662721,-0.886481655,1.083225147,10.64380024,-9.498972695,-1.213112358,-14.20450083,10.49683607,0.463151274,13.82514119,-5.058464971,-14.98999272,-9.880806962,-11.34745274,0.429801241
486,-85.56820055,-11.23461171,46.17138298,26.66373756,50.36328774,16.41712053,24.40240218,-27.94016523,58.91790914,-2.866186536,44.49737382,-106.3542602,12.37003687,32.79401592,-3.012614862,-5.27123623,28.22322101,0.334766196
287,12.64573687,-11.06245455,-20.12628543,3.110527059,6.098678339,-13.45107179,4.737266696,-16.68998314,-0.452974618,5.241678328,4.835822822,-3.171742052,16.235975,-2.68784204,1.657252585,-7.496592804,-2.334374702,0.467867049
174,14.90034226,-10.93893722,-4.559693564,-23.66100248,12.743903,12.82167998,10.73502779,-46.77115977,17.46343489,-17.68124648,24.56466586,-3.594713375,-26.34740385,14.74566575,-13.84922037,-9.572007807,-13.56677568,0.479153
706,9.350403706,-10.70835846,-3.781401527,-20.29172896,-3.497321566,7.227565562,2.428843756,-42.31192136,17.38071737,-16.30348527,22.20578923,-4.313960251,-16.90866788,8.690663827,-17.04304621,-13.2015864,-11.05884722,0.444849175
545,-29.90510759,-10.57081335,0.867102625,-39.9338037,-7.555375472,-12.17860975,20.45994041,50.29673902,17.17633926,-10.90698982,-20.56977799,-9.890912654,27.51972303,29.38274585,8.349567251,-3.727206581,-0.24500815,0.400640472
228,-8.23085625,-10.16654821,-2.522694523,-9.54112471,-5.295267096,2.92893565,1.469200864,-6.752712699,5.742643753,-2.601338638,6.249911471,0.719024211,-2.334874042,1.837616598,-1.907359671,-2.121452732,-3.169286173,0.694960203
493,-28.27075305,-9.703048199,28.990612,-6.19980443,12.21948011,-1.053580102,12.71484312,77.241499,-19.99265366,7.551229022,-10.28323357,21.70999315,-18.37486098,12.86102591,-23.0123616,8.893637411,-7.823569318,0.470600421
368,-146.3459813,-9.64843966,46.40410987,-57.02314355,-7.340967096,65.90797404,2.933169103,155.8603194,-46.75819188,17.78899878,-88.27635375,-56.48997454,-49.2135284,69.18842955,40.37289276,71.20885537,38.24780782,0.559850787
544,11.04473175,-9.263838051,14.32314208,16.53937853,-4.402786996,18.17705286,8.118075931,-60.14936292,-15.36526242,-41.97563558,12.64426651,25.73148468,12.3812978,-25.18465873,34.92976042,29.55423676,4.573674132,0.510701873
835,15.78763072,-9.006811871,1.128990215,11.24320899,-12.23431847,0.550929503,1.085753038,-4.266477426,-7.76779932,-8.890092205,5.457291838,4.228572815,-4.200708869,-0.726540843,10.07075848,2.366519038,-6.076712557,0.395914615
558,-67.21744273,-8.472351014,22.91387022,-30.42241943,0.402377942,32.49986901,4.410622071,65.91177101,-18.8431572,4.799434222,-37.49025524,-26.82212864,-30.76333882,36.72615939,17.63253834,34.40873865,14.37576136,0.384607085
366,-8.749246859,-8.168486409,9.585526706,-25.40053201,-0.431049736,10.46187966,3.654365808,-0.052028442,5.124521329,-6.356896112,7.478425016,7.414916708,-19.42147363,13.08372927,-14.2044462,-1.385449642,-5.470848723,0.598699202
564,0.800169079,-7.791450469,-3.688863616,-13.03837045,-3.853564285,2.443500173,-1.090746224,7.821830235,7.817534672,14.65334467,1.382162827,4.878781327,-9.966117685,9.438968464,-1.0192709,-0.958066899,0.275329351,0.20137762
634,10.56430802,-7.360202277,3.76029283,-0.427470453,1.028003794,10.9062263,6.517136745,-39.56313464,0.734761609,-20.89393083,14.04546968,2.145562883,1.350934741,-1.66658679,6.765720862,1.856734929,-2.19722296,0.441267019
214,-8.573655251,-7.247158752,-1.525008207,-6.298596201,-4.544581392,1.345022954,0.506290399,-2.154255004,3.988880984,-0.70454152,3.635546349,0.492295754,-0.765485079,0.413494714,-0.872006501,-0.8728912,-1.782492823,0.701776915
743,-27.28409641,-7.230665227,24.98043502,19.52580724,26.22240646,10.62688764,6.950951331,-10.95908427,9.745907199,13.14785192,19.87502595,-40.5688407,6.834500062,10.21048773,0.993561701,-1.058647538,11.98513884,0.360035505
69,-131.9915573,-7.219776721,14.65660761,-53.54871056,5.968787561,72.22888089,-5.565072038,133.7170334,-46.44833448,38.61908857,-81.90210798,-29.5889004,-78.13038252,77.65486247,30.53066566,36.15250673,18.37246696,0.45565319
837,16.01950485,-7.073029395,1.37242724,11.52636905,6.879620286,-0.99748551,1.621155232,-11.43013925,-15.89369134,8.920364473,12.86885572,-0.089909096,2.77944725,-13.51825077,2.81901269,1.770405813,4.501116882,0.652449533
593,-75.09129262,-6.991523994,1.310724983,-71.36463073,-28.85177523,-43.60523311,59.54491856,135.657688,30.44328307,-35.5543436,-81.8274797,-32.86527879,112.3850093,62.75443249,11.10283251,-22.54943592,9.283033027,0.482109358
661,7.937728411,-6.830784114,1.890270779,7.700189598,0.941477762,-3.054165354,6.298007022,4.361123139,-10.15926057,3.938533985,-1.89444469,0.249173503,9.301290369,-1.256611,8.237267675,2.987730632,1.999238177,0.596492364
833,-14.76924283,-6.827262387,13.1135923,-10.98457198,-3.590332029,8.304282332,1.22255631,13.46017164,4.106681709,4.967589876,0.278915356,7.249350829,-4.425400195,3.972753686,9.518389252,12.48365842,7.187109574,0.331752293
780,7.803780867,-6.675003909,-2.508733466,-12.49210482,6.098153058,6.900537065,6.472163561,-14.26623693,0.349945197,-5.277016844,4.601369614,1.104074747,-7.531054552,10.61809072,2.033255533,0.041332349,-3.6370993,0.558930791
399,2.788263096,-6.452901011,-13.36174715,-15.12301615,-1.55635472,-38.00298787,40.52907118,37.61704377,-11.33147155,-44.29891852,-29.7026159,-28.18121406,89.65989998,6.116266809,9.012223925,-19.86418389,2.278811891,0.290579072
691,-58.26939028,-6.421288157,16.99219881,-16.69281954,-29.65720943,0.819320398,-21.81381438,106.3817853,-6.050311399,14.81602011,-53.12394381,-7.239387057,-64.31448297,40.40601396,30.75701983,44.27677079,-22.13223137,0.575647522
263,-2.074086518,-6.249792323,2.264008807,-5.558216569,-2.864797809,4.149534494,-0.845526763,-4.964020433,6.742215419,9.278769586,5.549642297,2.780705544,-4.290293988,3.310464254,2.692562986,1.411524968,2.594525696,0.348231652
854,-16.12980685,-5.966218124,2.02034012,-9.413116118,-8.6808324,-3.550908369,-2.714481201,3.310050469,5.501282543,1.48897691,-2.164638073,-1.534318879,0.697976431,1.967246286,0.382853486,3.339149029,1.624375222,0.724870237
526,10.27689252,-5.54476918,-4.925520659,-9.61657745,2.519757077,6.132487726,2.568304792,-18.48033036,4.917960989,-7.801144914,8.397366169,0.710421863,-8.200321453,5.920211172,-2.949587807,-4.216487436,-5.673231177,0.511687325
747,-6.556199771,-5.396622843,-0.016771331,-14.23538882,1.254765355,10.87037432,2.111607252,-4.281742067,1.641544776,-4.935848616,0.386869632,-5.019828541,-9.840437481,10.03290889,-0.344390541,1.834817061,-0.948456922,0.636908153
21,-31.13804176,-5.269416204,2.537494629,2.332073318,-25.54127515,-14.47575886,-10.16819797,44.93224057,-6.533405926,1.037025257,-18.90491757,18.00020495,-13.43170845,-2.866072559,24.93995528,30.42306759,-2.600804329,0.65878781
148,4.913921111,-5.076210889,1.737977743,4.481187283,-4.097715116,1.174701677,1.490883009,-3.057866642,-2.264406134,-3.473785048,3.54641607,-1.016191597,-1.35886074,0.767644779,4.620734643,0.479193552,-2.272709693,0.366876129
383,-78.65263286,-4.694835145,-25.60606491,-56.26319782,-28.85178357,-18.97035187,-12.26889253,130.180893,3.988913341,12.95910282,-55.39415353,37.74874629,-45.4405725,32.66231952,39.25889388,29.8614647,-24.36460508,0.66909347
717,1.525002196,-4.265809006,12.56695057,11.56510034,0.484539505,11.25621812,5.857687441,-47.36157573,-5.028109366,-28.07733938,13.21364066,5.739999475,15.97031763,-16.21781772,16.97616163,11.59519608,4.524475183,0.701038106
653,1.035217071,-4.246344142,5.349064192,2.61605829,-0.393192713,6.866512101,3.046130534,-24.16669982,1.238040213,-10.1667627,7.203184844,3.226897814,5.84221324,-5.14506336,8.541160115,5.504164234,3.107852195,0.376378195
604,4.602515079,-4.070062097,-3.289976842,3.789599573,-0.504130939,-2.139003593,1.682737773,-5.927024009,-0.84493771,-2.324974762,2.126786552,-0.653024893,3.840329426,-1.846652533,3.2206741,0.01374793,-1.672113212,0.279098908
523,-60.58750403,-3.988542015,-18.79575913,7.742949886,10.9314967,11.72461899,-7.314084989,83.5973169,-53.117787,36.62572161,-42.01350826,22.46419501,-26.80983015,7.107806063,-14.47640591,-50.03315846,-33.24400322,0.496934307
311,-152.6510099,-3.756213086,67.65457745,-87.58835926,55.56616471,70.47887535,13.44874134,183.6445887,-49.81441376,39.32172579,-64.03083167,-33.83759654,-111.9935187,86.83148541,14.92795014,76.78570881,28.72933388,0.650120412
286,-1392.99836,-3.739220414,902.5962869,681.1530802,148.5540929,466.4858815,-291.8626524,1889.81581,-975.2572911,336.5338568,-39.45945997,437.1132993,-288.9900187,35.65015038,921.2720976,786.9782403,804.6108421,0.368760718
12,3.638534344,-3.595134774,0.63047013,2.503032947,-3.358364316,-0.651121489,1.525515577,-3.950517154,0.290816496,-3.731541749,3.659357618,0.633184178,2.585519656,-1.575007341,-0.119303507,-1.299841986,-2.805942236,0.502055784
