NEE,Rn,PAR,fdif,PARdif,PARdir,Ta,Ts,Vpd,RH,Ustar,O3,VWC5,VWC25,VWC50,VWC100,VWC150,VWC200
-9.02075,137.9217483,386.8840918,0.623020647,343.5395562,207.8700281,29.5055,20.7765,20.71933834,38.45,0.52222,118.4607825,0.0395,0.032333333,0.033,0.036666667,0.053,0.127
-1.300215,-20.4313666,87.2931914,0.891797671,191.3855247,23.22091668,28.6885,20.6165,18.11769112,43.83833333,0.32972,114.6211392,0.04,0.032666667,0.033,0.0375,0.053,0.127
-10.4414,220.63525,531.5966562,0.794579211,276.8168677,71.56484681,21.1525,27.622,2.88608805,86.6,0.16759,15.63783128,0.046,0.035,0.034,0.042,0.056,0.128
-19.0375,366.5072833,886.934539,0.623647229,443.0862744,267.3895421,22.819,26.527,5.412190677,77.15166667,0.14286,20.51041054,0.045666667,0.035,0.034,0.041666667,0.056,0.128
-22.3125,504.1455667,1231.74308,0.506795877,541.0123255,526.5029219,24.6765,25.7235,9.042733397,65.27,0.180695,30.60316883,0.044833333,0.035,0.034,0.040333333,0.056,0.128
-24.2915,639.8379333,1485.240349,0.443589692,606.9132956,761.2729061,26.278,25.1865,13.45323911,52.76666667,0.267355,45.55199546,0.044333333,0.035,0.034,0.039,0.056,0.128
-27.009,728.8103833,1636.47305,0.41299918,651.8214,926.4417814,27.448,24.7335,15.63523519,48.3,0.23386,63.62158565,0.042833333,0.035,0.034,0.037666667,0.055833333,0.128
-20.2515,752.55235,1662.533714,0.409984373,679.3052148,977.5999261,28.9485,24.1485,18.58080434,43.23833333,0.523945,69.3930574,0.042166667,0.034,0.034,0.034666667,0.055,0.128
-19.1765,737.6632833,1639.010408,0.380170232,633.1328828,1032.260223,30.2405,23.805,21.91797422,37.35,0.329945,69.49187363,0.043166667,0.033333333,0.034,0.0365,0.054333333,0.128
-16.49,645.1886167,1454.051233,0.355264648,555.0890722,1007.37732,31.5935,23.535,25.44703337,32.22333333,0.32945,90.90850222,0.043166667,0.033,0.034,0.035333333,0.054,0.128
-14.217,504.8069667,1153.732878,0.367137855,485.7875358,837.3872038,32.539,23.1385,26.94526914,31.55333333,0.410985,100.1199795,0.043166667,0.033,0.034,0.0355,0.054,0.128
-10.8925,342.43165,811.2602239,0.428154885,420.5905914,561.7422184,32.9875,22.665,27.58231829,31.52833333,0.473225,115.2857331,0.043,0.033,0.034,0.0365,0.053,0.127666667
-7.5266,168.0125667,455.166412,0.518712544,327.6741592,304.0324831,32.472,22.1465,25.26193238,35.62166667,0.47742,122.528684,0.043,0.033,0.033666667,0.037,0.053,0.127
-0.4384,15.101452,159.7855465,0.668728208,194.4298782,96.31586246,31.434,21.7285,21.87664577,41.2,0.444465,114.8050691,0.043166667,0.033,0.033,0.037833333,0.053,0.127
-9.55115,165.988535,591.6723977,0.678733149,268.0709004,126.8868245,24.071,28.432,11.64825908,53.93,0.293875,27.63216522,0.044833333,0.035,0.034,0.041333333,0.055,0.128
-14.9775,345.5109333,959.6996873,0.498274495,389.8995986,392.6000122,26.113,26.965,16.21277234,42.455,0.437625,27.22003191,0.044,0.035,0.034,0.040666667,0.055,0.127833333
-16.2685,504.4629333,1274.78208,0.439566191,492.0091288,627.2969928,27.8905,25.943,19.87307049,35.80166667,0.474695,33.22643319,0.0435,0.035,0.034,0.0395,0.055,0.127
-16.6815,657.3593667,1565.257825,0.36388943,522.4097922,913.218038,29.4585,25.0615,23.93815098,28.73166667,0.579495,41.63325641,0.042333333,0.035,0.034,0.0375,0.055,0.127
-15.7595,714.4781833,1640.242967,0.286602985,484.563672,1206.1503,30.5985,24.3,26.79229558,24.79666667,0.71491,50.39745283,0.041,0.034166667,0.034,0.035833333,0.055,0.127
-17.5335,625.4364333,1428.552067,0.649372586,893.1520887,482.255663,30.7215,23.6265,26.94964113,24.83166667,0.618065,48.16775617,0.040333333,0.033666667,0.034,0.033833333,0.0545,0.127
-19.117,559.1542333,1297.128792,0.446785571,703.3614532,870.9092917,32.04,23.027,29.96600165,21.91333333,0.46113,49.38705883,0.040666667,0.033,0.034,0.034166667,0.054,0.126166667
-14.98,591.3390667,1362.750502,0.700155509,822.8110767,352.3722454,32.71,22.6535,31.27692334,21.27833333,0.2829,52.83724414,0.040333333,0.033,0.034,0.033666667,0.053166667,0.126
-14.48,368.27435,918.2521792,0.453002701,561.1987311,677.6431776,33.089,22.262,31.81877861,21.415,0.396895,54.53145123,0.040666667,0.032333333,0.034,0.034166667,0.053,0.126
-12.4235,332.50645,835.3097229,0.630642817,530.4850109,310.6963937,33.406,21.83,32.20530845,21.73,0.268095,56.79957537,0.041,0.032,0.033,0.0355,0.053,0.126
-8.1468,183.25885,541.9514137,0.379361375,270.6439808,442.7759901,34.0805,21.515,31.40566724,26.22833333,0.169225,55.76698657,0.041,0.032,0.033,0.036166667,0.053,0.126
2.9116,9.411844,191.3984795,0.432425675,154.9303503,203.3516833,33.863,21.22,30.20894302,28.35333333,0.08821,55.67678306,0.041,0.032,0.033,0.037166667,0.053,0.126
-9.02375,151.124805,548.513613,0.79081692,272.2312942,72.00930978,22.684,28.48,12.98720069,44.50333333,0.223235,28.78710921,0.043,0.035,0.034,0.041666667,0.055,0.1265
-15.235,334.7269667,927.6582753,0.530687435,396.1290741,350.3160991,25.465,27.5015,16.36705722,39.86333333,0.20545,29.78134601,0.042333333,0.035,0.034,0.0405,0.055,0.126
-22.326,494.2473167,1255.713265,0.441445317,485.9259547,614.8354225,27.9215,26.947,21.37560258,31.03833333,0.355475,36.02732237,0.0415,0.035,0.034,0.039333333,0.055,0.126
-15.7645,624.5153,1503.696793,0.391915507,545.3702705,846.1803606,29.583,26.5265,25.01754423,26.01,0.287105,44.22757213,0.04,0.035,0.034,0.036333333,0.055,0.126
-15.224,712.58775,1652.0314,0.377133627,598.2368872,988.0361077,30.749,26.19,27.33402302,23.88333333,0.39573,53.23320574,0.038,0.034166667,0.034,0.036,0.054833333,0.126
-15.681,678.2125167,1543.193242,0.425951631,690.2757953,930.2739231,30.9185,25.1215,27.18881208,24.93166667,0.45878,67.04804562,0.041833333,0.033833333,0.034,0.038833333,0.054,0.125666667
-24.4225,557.3263667,1289.152233,0.524379384,770.507268,698.8626023,31.651,22.9965,28.64702212,23.83666667,0.347075,74.80230753,0.037666667,0.033,0.034,0.033,0.053166667,0.125
-19.9185,410.11975,983.4258434,0.696428132,798.6103695,348.1129353,31.9245,22.2865,28.98179809,24.02166667,0.18935,87.49385134,0.037833333,0.032333333,0.034,0.033333333,0.053,0.125
-10.4535,202.16345,553.9587225,0.901721655,656.3609956,71.53656764,31.575,21.86,25.49250165,31.98,0.19334,95.09165533,0.038,0.032,0.034,0.034666667,0.0525,0.125
-10.57635,155.0635833,448.0054622,0.959680541,473.9385843,19.91177936,30.365,21.635,20.19923637,42.61833333,0.13991,92.9800268,0.038,0.032,0.033,0.0355,0.052,0.125
-4.9224,51.103605,217.6195732,0.961988775,324.3349074,12.8155001,29.8425,21.365,18.96689114,44.63333333,0.0784,86.44698926,0.038833333,0.032,0.033,0.036333333,0.052,0.125
-1.2822,-15.95966783,71.07346677,0.984788525,127.6618386,1.971920647,29.6295,21.2015,20.60203997,39.18,0.10813,85.67975226,0.039,0.032,0.033,0.0375,0.052,0.125
-12.2966,218.8468733,413.2193284,0.537099881,317.8774665,273.9630412,22.4945,18.14,6.630320552,71.37,0.234885,31.33295624,0.088666667,0.035,0.034333333,0.041,0.056,0.127
0.5523,63.448761,142.418952,0.927295667,181.776552,14.25213494,21.883,17.9285,6.058497488,72.92333333,0.187455,34.88646715,0.089,0.035,0.035,0.041166667,0.056,0.127
-3.515,151.2022633,531.125191,0.726669074,249.8369547,93.97422924,18.324,24.64,4.071717047,77.87833333,0.24916,13.51544807,0.091333333,0.037,0.035,0.0435,0.057,0.129
-19.7555,335.77955,905.8829668,0.508360925,367.5481033,355.4581018,19.8885,23.99,5.904411916,70.55833333,0.36678,14.69074304,0.091,0.037,0.035,0.042833333,0.057,0.129
-21.888,504.4032667,1233.00433,0.396025751,427.5906728,652.1135427,21.9905,23.51,8.243204369,63.43,0.328895,18.97236443,0.090166667,0.036333333,0.035,0.0415,0.057,0.129
-21.061,645.0258,1486.623719,0.340169218,465.4570343,902.8532334,23.4335,22.78,10.84378085,55.55666667,0.151365,30.74906743,0.088,0.036,0.035,0.039833333,0.057,0.129
-29.6905,734.1682333,1623.012007,0.313756802,493.5599549,1079.5054,24.581,22.145,11.86500559,54.23166667,0.345075,38.36835363,0.085166667,0.035833333,0.035,0.037833333,0.056166667,0.129
-23.753,764.05965,1654.235262,0.314801929,518.5625086,1128.703475,25.626,21.743,13.47010316,50.87166667,0.27328,68.2055756,0.082333333,0.0345,0.035,0.035,0.055666667,0.129
-29.7055,728.5741333,1580.772804,0.300671322,490.9809132,1141.968017,26.921,21.2865,15.56197312,47.05833333,0.479455,73.16850665,0.081666667,0.034,0.035,0.036833333,0.054666667,0.128833333
-24.908,640.3461167,1404.042919,0.294870358,443.803642,1061.276911,28.207,20.905,18.09001105,42.46333333,0.457995,77.34988933,0.079833333,0.0335,0.035,0.036666667,0.054,0.128
-18.4435,495.0131,1096.689308,0.324819406,407.8972739,847.869056,28.5925,20.527,17.59566969,45.15833333,0.59224,94.9455953,0.0785,0.033,0.035,0.037333333,0.054,0.128
-18.638,347.6421333,806.4976368,0.367609543,352.1796102,605.8466888,28.541,20.175,17.51141855,45.27166667,0.597335,126.9688363,0.077333333,0.033,0.0345,0.038,0.054,0.128
-9.51975,161.0732317,445.3925398,0.409176651,261.1964227,377.1499293,28.7865,19.827,18.36624269,43.33833333,0.55803,104.9475378,0.076333333,0.033,0.034,0.038833333,0.054,0.127166667
0.7129,-44.72526667,52.38685827,0.87838327,180.0035754,24.92243076,27.761,19.625,15.49725164,49.60666667,0.293485,89.10090498,0.076,0.033333333,0.034,0.039166667,0.054,0.127
-7.2966,156.164115,446.702291,0.899041582,232.7476715,26.13654062,20.8045,25.2565,2.958952305,86.01666667,0.121625,7.810245137,0.076,0.036,0.035,0.042,0.056,0.128666667
-21.0545,291.6562667,750.1997014,0.583954354,374.6604342,266.9315523,22.7485,24.2985,5.734103664,75.57833333,0.333425,13.41076827,0.075,0.036,0.035,0.041,0.056,0.129
-22.636,455.74545,1104.869991,0.595740799,539.8961898,366.3640341,24.4085,23.6415,8.446862629,67.18166667,0.21851,30.319647,0.073666667,0.035833333,0.035,0.040333333,0.056,0.128833333
-24.995,584.0914667,1361.272004,0.42826596,551.6318336,736.4271889,26.1595,23.2215,12.77997028,54.70166667,0.28789,55.03441386,0.0715,0.035,0.035,0.038666667,0.056,0.128
-24.2715,715.8189833,1602.350498,0.446719408,646.4955382,800.7116489,27.8015,22.9015,17.37898664,43.55333333,0.176275,71.46287325,0.068833333,0.035,0.035,0.036833333,0.055,0.128
-21.553,763.6174667,1684.391061,0.313632186,520.3199478,1138.69329,28.744,22.6465,20.55906982,36.46166667,0.20582,74.72631633,0.0665,0.033666667,0.035,0.033166667,0.0545,0.128
-20.34,729.91875,1622.344343,0.275755617,459.6930575,1207.337565,30.2755,22.3735,24.4275472,30.26833333,0.15072,72.70100317,0.066166667,0.033,0.035,0.035666667,0.053333333,0.128
-20.3975,639.05505,1435.648101,0.263180331,407.4002239,1140.588647,31.016,22.02,25.9138852,28.81,0.188295,76.93552074,0.064333333,0.033,0.034,0.035833333,0.053,0.127333333
-15.2535,493.14055,1118.852911,0.29848629,386.0017837,907.1959154,31.0475,21.6565,25.64810571,29.655,0.26322,77.00610369,0.063,0.032166667,0.034,0.036,0.052666667,0.127
-9.80555,141.1703933,388.7771799,0.601583398,478.4672166,316.8792273,30.941,21.37,23.10989041,36.35166667,0.29278,84.71750686,0.061666667,0.032,0.034,0.036666667,0.052,0.127
-3.9839,36.3121885,166.6321567,0.994973734,151.3158176,0.764395539,29.5845,21.122,19.57196852,42.10666667,0.25756,90.07137843,0.061,0.032833333,0.034,0.037666667,0.053,0.127
5.2731,-12.15923167,101.1825296,0.875369863,167.7845502,23.8882013,26.4945,20.9615,13.29591496,53.885,0.35885,89.67889748,0.061,0.033,0.033666667,0.0385,0.053,0.1265
-10.95705,111.302535,335.6651525,0.972927928,220.7533516,6.142541889,22.0285,28.2585,6.427880571,71.50833333,0.11161,41.07472498,0.059833333,0.035,0.034,0.041,0.055,0.128
-20.6475,281.9663667,725.0627229,0.773585511,426.8147059,124.9209454,23.626,27.0435,8.752722061,64.515,0.189965,33.61333206,0.058833333,0.035,0.034,0.040666667,0.055,0.128
-28.6845,469.9745,1125.167544,0.626002277,562.7153052,336.1876636,25.922,26.1485,13.63007337,51.225,0.215625,39.85760576,0.0575,0.035,0.034,0.039333333,0.055,0.127666667
-24.083,599.6652833,1373.598765,0.47092953,595.257395,668.7478478,27.838,25.645,17.35916567,43.735,0.26478,48.849869,0.0555,0.035,0.034,0.0375,0.055,0.127
-23.0505,692.6989667,1544.047235,0.444919876,653.1084174,814.8152538,28.627,25.2765,18.50432674,42.45833333,0.369925,73.72691018,0.053333333,0.034333333,0.034,0.035833333,0.054166667,0.127
-21.1485,728.35445,1598.617196,0.401235032,638.8908635,953.4199066,30.025,25.015,20.7645543,39.98,0.31227,97.08303929,0.0505,0.0335,0.034,0.032,0.0535,0.127
-19.526,702.98235,1557.021707,0.383652155,607.8612338,976.545959,30.749,24.9185,22.76891476,36.58333333,0.24321,103.3054632,0.051,0.032666667,0.034,0.034333333,0.052666667,0.127
-20.5765,622.3448,1393.018198,0.351467556,522.0428532,963.2801713,31.458,24.85,24.85877848,33.26333333,0.29306,101.6164608,0.050166667,0.032,0.034,0.034333333,0.052,0.126333333
-16.3355,478.6672167,1087.761681,0.360584715,455.1742935,807.1484693,32.2225,24.37,27.00929692,30.29333333,0.24859,103.8045867,0.049166667,0.032,0.034,0.034333333,0.052,0.126
-8.19015,287.5327333,667.5402233,0.466639865,410.306628,468.9723597,31.86,23.78,23.37380471,38.55,0.347405,113.0390233,0.049,0.032,0.033166667,0.035166667,0.052,0.126
-5.77475,106.9182333,331.3835824,0.69739052,332.1431894,144.1225179,31.2035,23.5315,22.23925189,39.5,0.31413,135.7256399,0.049,0.032,0.033,0.036,0.052,0.126
-2.2571,5.67102,135.0531924,0.662682963,164.7787027,83.87519655,30.42,23.1435,20.60904346,41.625,0.230145,127.8702127,0.049,0.032,0.033,0.036833333,0.052,0.126
-3.0482,65.87301167,239.0582725,0.98596056,163.6486854,2.330251357,22.2245,27.5,6.891803006,69.775,0.186165,52.85865468,0.049,0.034166667,0.034,0.04,0.054,0.126
-9.55235,198.4194167,523.9027919,0.978223072,320.3998593,7.132651918,22.5705,26.42,7.81147641,66.415,0.260575,43.68039915,0.0485,0.0345,0.034,0.039833333,0.054,0.126
-17.2295,351.1072,829.5524141,0.873984639,576.2360378,83.08451746,24.1615,25.5785,10.53859259,58.44166667,0.36487,48.22291616,0.047833333,0.034833333,0.034,0.038833333,0.054,0.126
-27.9415,523.27145,1196.613743,0.640610847,711.3306841,399.0636953,25.991,24.9315,14.28892326,48.91166667,0.37457,55.11280941,0.046333333,0.034,0.034,0.037166667,0.054,0.126
-23.9815,574.2629167,1284.671775,0.685180938,832.959631,382.7187171,27.787,24.4585,17.43298734,43.38666667,0.3422,70.85898548,0.045,0.034,0.034,0.035666667,0.053166667,0.126
-23.36,601.8162333,1336.893608,0.645416089,859.4512366,472.1722705,28.5155,24.032,19.35343381,39.44666667,0.29027,84.98403447,0.0435,0.033666667,0.034,0.0335,0.053,0.126
-22.3895,543.91865,1211.326272,0.614370763,829.3045728,520.5392391,29.155,23.71,20.087247,39.21,0.460195,93.05458501,0.044,0.033,0.034,0.0345,0.0525,0.1255
-21.207,473.3943667,1075.372623,0.755209855,809.3733567,262.3464457,28.745,23.4015,19.95424345,38.30333333,0.63711,94.65163394,0.0435,0.033,0.034,0.035,0.052,0.125
-22.593,472.2002667,1065.25878,0.580580415,627.3083966,453.1765471,28.829,23.205,20.00583281,38.41666667,0.621525,96.35176744,0.043,0.033,0.033333333,0.035,0.052,0.125
-18.7375,345.9112167,808.1627823,0.411140105,396.2115934,567.4783724,29.148,22.9565,20.96550126,36.565,0.434255,97.98102041,0.043,0.032333333,0.033,0.035833333,0.052,0.125
-12.913,152.5449283,418.3958793,0.46066243,285.6101037,334.3885874,29.347,22.63,20.04718699,39.94,0.271785,100.2923796,0.043,0.032666667,0.033,0.036333333,0.052,0.125
-2.006,-28.79306887,79.27819522,0.84385747,180.3673515,33.37413683,27.8685,22.2935,16.26197479,47.39666667,0.409885,99.67884265,0.043833333,0.033,0.033,0.037333333,0.052,0.125
-2.079315,98.00495,321.7002144,0.986987497,164.1483441,2.164141784,21.3545,28.02,7.012609686,67.75333333,0.25193,40.10687836,0.045,0.035,0.034,0.040666667,0.054,0.126
-13.3535,207.9001333,544.9231618,0.897704006,409.9587684,46.71599953,22.951,26.79,9.242919949,61.09,0.22296,35.88789743,0.044333333,0.035,0.034,0.04,0.054,0.126
-19.977,385.4204,899.2628205,0.839401259,588.5503715,112.6046068,24.626,25.938,11.33931247,56.39,0.176005,40.43704689,0.0435,0.035,0.034,0.039,0.054,0.126
-27.3505,539.1490667,1192.803249,0.661344048,703.4206216,360.2021992,26.0455,25.2515,13.09894279,53.29833333,0.220845,49.74585587,0.042333333,0.034333333,0.034,0.037,0.053833333,0.126
-37.231,638.1064167,1380.749526,0.603478506,777.7492571,511.0278061,27.242,24.6135,15.00957226,49.77166667,0.30567,66.07924172,0.041,0.034,0.034,0.035333333,0.053166667,0.126
-28.2905,686.23425,1451.507012,0.537779519,773.4336667,664.7647754,27.8695,24.0015,15.38298023,50.20166667,0.276215,77.93836496,0.039333333,0.033833333,0.034,0.0325,0.053,0.126
-32.048,551.77105,1188.3264,0.631526484,824.0571651,480.8084034,28.398,23.603,16.20394416,48.97833333,0.42308,93.46663057,0.04,0.033,0.034,0.033833333,0.052333333,0.126
-26.243,492.4709167,1038.5486,0.637737596,742.3082017,421.6630087,29.1045,23.123,17.30202344,47.50666667,0.479175,108.1909452,0.04,0.033,0.034,0.034,0.052,0.125333333
-20.208,401.0364333,872.1730486,0.656726064,633.636731,331.205029,29.1545,22.7885,17.6863398,46.47833333,0.43145,119.6095124,0.04,0.032666667,0.033666667,0.0345,0.052,0.125
-17.16,251.4571167,589.4635479,0.706137985,500.3200661,208.2101031,29.403,22.5085,18.39291004,45.05666667,0.47753,124.015798,0.04,0.032166667,0.033,0.035166667,0.052,0.125
-10.0288,120.3092783,337.3546372,0.694829466,332.5505217,146.0568748,29.2515,22.2385,17.36167381,47.75333333,0.379805,115.7880765,0.040333333,0.032,0.033,0.036,0.0515,0.125
-1.506558,-13.23457333,100.4268976,0.827304575,170.1243839,35.51255928,28.308,21.9915,15.83323965,49.91666667,0.281285,106.0860862,0.041,0.032666667,0.033,0.037,0.051833333,0.125
-8.34295,111.1118667,361.9934412,0.948398544,212.7442111,11.57520856,22.039,28.837,4.488926988,80.16166667,0.13764,6.414790452,0.043,0.035,0.034,0.0405,0.0535,0.127
-16.3995,271.3752333,692.7118002,0.783274058,406.6450987,112.5155893,23.527,27.575,7.966250619,67.495,0.206055,19.85760683,0.042,0.035,0.034,0.039666667,0.053833333,0.127
-23.344,433.0264333,1019.110878,0.627493083,543.3349509,322.5470254,25.273,26.657,11.29379903,58.08333333,0.219535,40.7720804,0.041333333,0.0345,0.034,0.0385,0.053166667,0.1265
-26.504,565.4030833,1269.997205,0.54658102,630.5811906,523.1017352,26.978,25.94,14.27952265,51.55,0.2381,64.63774409,0.04,0.034166667,0.034,0.0365,0.053,0.126
-27.2665,677.3687,1454.348432,0.503402514,719.6938838,709.9650141,29.4135,24.9265,18.67402387,44.305,0.32261,106.6218032,0.036833333,0.033666667,0.034,0.031833333,0.052666667,0.126
-25.222,629.2922,1346.0861,0.485316039,687.6598907,729.2722427,30.551,24.4435,21.36002428,39.90666667,0.462145,125.3817437,0.037666667,0.033,0.034,0.033,0.052,0.126
-21.375,567.2898,1227.808909,0.468735384,610.4193734,691.8492277,31.479,23.9915,23.60516772,36.68333333,0.51565,147.9611881,0.0375,0.032333333,0.034,0.033,0.051666667,0.126
-19.4095,465.6896167,1036.407639,0.453301654,513.7535327,619.6055195,31.9025,23.63,25.55032561,32.94666667,0.57889,149.1694464,0.037166667,0.032,0.033333333,0.033166667,0.051,0.1255
-7.6412,155.133695,439.3936435,0.740465622,505.5186978,177.1851073,31.722,23.2935,24.9072134,34.05333333,0.55316,124.3165726,0.038,0.032,0.033,0.034666667,0.051,0.125166667
-7.06155,111.3580983,334.9114026,0.73001814,328.705574,121.5648454,31.481,22.9335,23.73042082,36.36166667,0.49601,109.0471037,0.038,0.032,0.033,0.0355,0.051,0.125
0.19305,-20.22900017,93.48632691,0.817441855,164.292762,36.69127254,30.3525,22.702,20.50887163,41.72,0.39385,98.07056586,0.039,0.032,0.033,0.036333333,0.051,0.125
-4.3813,100.3730483,309.360354,0.974903303,194.7580454,5.013608679,22.245,29.237,5.622635467,75.40166667,0.17617,2.824646193,0.041,0.034,0.033166667,0.04,0.053,0.126
-14.2455,238.1654667,583.4990731,0.856006489,377.4772337,63.49750028,24.0935,28.0135,7.714545027,69.45666667,0.157125,7.107859801,0.0405,0.034,0.0335,0.039,0.053,0.126
-20.884,387.20005,881.9453996,0.730071052,533.5589951,197.2726048,25.7505,27.112,10.07265972,63.52333333,0.207415,16.03109127,0.039833333,0.034,0.034,0.038166667,0.053,0.126
-28.561,518.8194833,1136.013967,0.623532828,638.1717498,385.3056375,26.7605,26.4485,11.79890499,59.51666667,0.206155,34.57623726,0.038666667,0.034,0.034,0.036333333,0.053,0.126
-28.1505,589.9000833,1263.016677,0.580526839,701.9104307,507.1816973,28.536,26.03,15.21640926,52.48333333,0.395575,56.75491989,0.037666667,0.034,0.034,0.034666667,0.052333333,0.125833333
-21.156,637.4149667,1355.229878,0.544799018,717.5304427,599.5248723,30.317,25.6165,19.89024382,43.39166667,0.538845,86.23673178,0.035666667,0.0335,0.034,0.031833333,0.052,0.125
